69827.87527,0.017717333
1396557.505,0.008624353
6982787.527,0.006907181
10950247.93,0.006576336
13965575.05,0.006415861
16425371.9,0.006314723
20948362.58,0.006157465
23803939.75,0.006089983
27931150.11,0.005997955
29754924.68,0.005965159
34913937.63,0.005876011
35705909.62,0.005865729
38031966.02,0.005861028
45163139.93,0.005781774
51615017.06,0.005702216
58066894.2,0.005651885
